#Day,Billing ID,Creative ID,Creative size,Creative format,Reached queries,Impressions
12/1/25,157331516553,141219,414x345,Video,2,1
12/1/25,157331516553,141219,428x357,Video,1,1
12/1/25,157331516553,141219,Interstitial,Video,3473,894
12/1/25,157331516553,141219,Video/Overlay,Video,2538,222
12/1/25,157331516553,141220,300x250,Video,26,5
12/1/25,157331516553,141220,300x300,Video,4,2
12/1/25,157331516553,141220,320x250,Video,1,0
12/1/25,157331516553,141220,336x280,Video,15,8
12/1/25,157331516553,141220,390x325,Video,2,1
12/1/25,157331516553,141220,428x357,Video,1,0
12/1/25,157331516553,141220,Interstitial,Video,3378,774
12/1/25,157331516553,141220,Video/Overlay,Video,2536,243
12/1/25,157331516553,141221,300x250,Video,30,6
12/1/25,157331516553,141221,300x300,Video,3,2
12/1/25,157331516553,141221,320x250,Video,1,0
12/1/25,157331516553,141221,336x280,Video,26,12
12/1/25,157331516553,141221,390x325,Video,3,0
12/1/25,157331516553,141221,393x328,Video,1,0
12/1/25,157331516553,141221,430x358,Video,1,0
12/1/25,157331516553,141221,Interstitial,Video,3428,805
12/1/25,157331516553,141221,Video/Overlay,Video,2573,237
12/1/25,157331516553,141222,300x250,Video,18,4
12/1/25,157331516553,141222,300x300,Video,5,2
12/1/25,157331516553,141222,320x267,Video,9,7
12/1/25,157331516553,141222,320x320,Video,1,0
12/1/25,157331516553,141222,336x280,Video,23,11
12/1/25,157331516553,141222,375x313,Video,75,51
12/1/25,157331516553,141222,390x325,Video,175,116
12/1/25,157331516553,141222,393x328,Video,109,81
12/1/25,157331516553,141222,402x335,Video,32,23
12/1/25,157331516553,141222,414x345,Video,80,51
12/1/25,157331516553,141222,428x357,Video,36,25
12/1/25,157331516553,141222,430x358,Video,76,63
12/1/25,157331516553,141222,440x367,Video,23,16
12/1/25,157331516553,141222,Interstitial,Video,3369,800
12/1/25,157331516553,141222,Video/Overlay,Video,2476,235
12/1/25,157331516553,141223,300x250,Video,27,4
12/1/25,157331516553,141223,300x300,Video,1,0
12/1/25,157331516553,141223,320x250,Video,1,0
12/1/25,157331516553,141223,336x280,Video,24,16
12/1/25,157331516553,141223,428x357,Video,1,0
12/1/25,157331516553,141223,430x358,Video,1,1
12/1/25,157331516553,141223,Interstitial,Video,3320,813
12/1/25,157331516553,141223,Video/Overlay,Video,2526,254
12/1/25,157331516553,156591,Interstitial,Video,107,24
12/1/25,157331516553,156591,Video/Overlay,Video,142,28
12/1/25,157331516553,156592,Interstitial,Video,116,42
12/1/25,157331516553,156592,Video/Overlay,Video,31,6
12/1/25,157331516553,156601,Interstitial,Video,78,27
12/1/25,157331516553,156601,Video/Overlay,Video,131,41
12/1/25,157331516553,156602,Interstitial,Video,89,16
12/1/25,157331516553,156602,Video/Overlay,Video,33,4
12/1/25,157331516553,156603,442x368,Video,1,0
12/1/25,157331516553,156603,456x380,Video,1,0
12/1/25,157331516553,156603,Interstitial,Video,89,23
12/1/25,157331516553,156603,Video/Overlay,Video,33,13
12/1/25,157331516553,156604,Interstitial,Video,2,1
12/1/25,157331516553,156604,Video/Overlay,Video,1,0
12/1/25,157331516553,156605,Interstitial,Video,7,2
12/1/25,157331516553,156605,Video/Overlay,Video,1,1
12/1/25,157331516553,168254,Interstitial,Video,14,5
12/1/25,157331516553,168254,Video/Overlay,Video,8,1
12/1/25,157331516553,168255,Interstitial,Video,19,7
12/1/25,157331516553,168255,Video/Overlay,Video,11,6
12/1/25,157331516553,168256,Interstitial,Video,8,5
12/1/25,157331516553,168256,Video/Overlay,Video,7,1
12/1/25,157331516553,168257,Interstitial,Video,14,4
12/1/25,157331516553,168257,Video/Overlay,Video,8,1
12/1/25,157331516553,168258,Interstitial,Video,9,3
12/1/25,157331516553,168258,Video/Overlay,Video,5,2
12/1/25,157331516553,168259,Interstitial,Video,10,2
12/1/25,157331516553,168259,Video/Overlay,Video,12,2
12/1/25,157331516553,168260,Interstitial,Video,2,2
12/1/25,157331516553,168260,Video/Overlay,Video,1,1
12/1/25,157331516553,168261,Interstitial,Video,4,2
12/1/25,157331516553,168261,Video/Overlay,Video,1,1
12/1/25,157331516553,168262,Interstitial,Video,2,1
12/1/25,157331516553,168262,Video/Overlay,Video,2,0
12/1/25,157331516553,168263,Interstitial,Video,8,4
12/1/25,157331516553,168264,Interstitial,Video,6,0
12/1/25,157331516553,168265,Interstitial,Video,1,0
12/1/25,157331516553,79726,Interstitial,Video,1502,98
12/1/25,157331516553,79726,Video/Overlay,Video,16,3
12/1/25,157331516553,79727,Interstitial,Video,1300,56
12/1/25,157331516553,79727,Video/Overlay,Video,37,5
12/1/25,157331516553,79728,300x250,Video,12,1
12/1/25,157331516553,79728,320x267,Video,247,113
12/1/25,157331516553,79728,346x288,Video,1,1
12/1/25,157331516553,79728,360x300,Video,3,0
12/1/25,157331516553,79728,384x320,Video,1,1
12/1/25,157331516553,79728,411x343,Video,8,2
12/1/25,157331516553,79728,Interstitial,Video,1297,56
12/1/25,157331516553,79728,Video/Overlay,Video,21,2
12/1/25,157331516553,79779,Interstitial,Video,1516,248
12/1/25,157331516553,79780,Interstitial,Video,1562,241
12/1/25,157331516553,79781,Interstitial,Video,1471,241
12/1/25,157331516553,79782,Interstitial,Video,1501,239
12/1/25,157331516553,79783,Interstitial,Video,1485,230
12/1/25,157331516553,79801,300x250,Video,2,1
12/1/25,157331516553,79801,320x267,Video,1,1
12/1/25,157331516553,79801,336x300,Video,10,5
12/1/25,157331516553,79801,360x300,Video,2,0
12/1/25,157331516553,79801,384x320,Video,1,0
12/1/25,157331516553,79801,411x343,Video,6,1
12/1/25,157331516553,79801,432x360,Video,4,1
12/1/25,157331516553,79801,Interstitial,Video,23930,7836
12/1/25,157331516553,79801,Video/Overlay,Video,2550,374
12/1/25,157331516553,79803,300x250,Video,1,1
12/1/25,157331516553,79803,320x250,Video,1,1
12/1/25,157331516553,79803,320x267,Video,1,0
12/1/25,157331516553,79803,336x280,Video,2,0
12/1/25,157331516553,79803,336x300,Video,16,5
12/1/25,157331516553,79803,349x291,Video,1,0
12/1/25,157331516553,79803,360x300,Video,5,3
12/1/25,157331516553,79803,384x320,Video,2,1
12/1/25,157331516553,79803,392x327,Video,1,0
12/1/25,157331516553,79803,411x343,Video,1,0
12/1/25,157331516553,79803,432x360,Video,1,0
12/1/25,157331516553,79803,Interstitial,Video,28075,8470
12/1/25,157331516553,79803,Video/Overlay,Video,3223,466
12/1/25,157331516553,79804,300x300,Video,2,1
12/1/25,157331516553,79804,336x280,Video,7,3
12/1/25,157331516553,79804,336x300,Video,12,3
12/1/25,157331516553,79804,346x288,Video,1,0
12/1/25,157331516553,79804,360x300,Video,1,0
12/1/25,157331516553,79804,384x320,Video,2,1
12/1/25,157331516553,79804,392x327,Video,1,0
12/1/25,157331516553,79804,406x338,Video,1,0
12/1/25,157331516553,79804,411x343,Video,4,1
12/1/25,157331516553,79804,432x360,Video,1,0
12/1/25,157331516553,79804,Interstitial,Video,27859,8345
12/1/25,157331516553,79804,Video/Overlay,Video,3191,477
12/1/25,157331516553,79805,300x300,Video,1,0
12/1/25,157331516553,79805,336x280,Video,3,0
12/1/25,157331516553,79805,336x300,Video,7,2
12/1/25,157331516553,79805,360x300,Video,2,1
12/1/25,157331516553,79805,411x343,Video,6,3
12/1/25,157331516553,79805,432x360,Video,2,0
12/1/25,157331516553,79805,Interstitial,Video,27851,7981
12/1/25,157331516553,79805,Video/Overlay,Video,3175,462
12/1/25,157331516553,79806,300x300,Video,1,0
12/1/25,157331516553,79806,336x300,Video,16,7
12/1/25,157331516553,79806,384x320,Video,3,2
12/1/25,157331516553,79806,387x323,Video,1,0
12/1/25,157331516553,79806,392x327,Video,1,0
12/1/25,157331516553,79806,411x343,Video,4,0
12/1/25,157331516553,79806,432x360,Video,3,1
12/1/25,157331516553,79806,Interstitial,Video,27725,8322
12/1/25,157331516553,79806,Video/Overlay,Video,3139,451
12/1/25,157331516553,79807,300x250,Video,2,1
12/1/25,157331516553,79807,320x267,Video,2,0
12/1/25,157331516553,79807,336x280,Video,3,0
12/1/25,157331516553,79807,336x300,Video,20,6
12/1/25,157331516553,79807,346x288,Video,1,0
12/1/25,157331516553,79807,384x320,Video,6,2
12/1/25,157331516553,79807,392x327,Video,2,2
12/1/25,157331516553,79807,401x334,Video,1,0
12/1/25,157331516553,79807,411x343,Video,10,2
12/1/25,157331516553,79807,432x360,Video,7,2
12/1/25,157331516553,79807,800x206,Video,1,1
12/1/25,157331516553,79807,Interstitial,Video,17516,5485
12/1/25,157331516553,79807,Video/Overlay,Video,3763,557
12/1/25,157331516553,80709,300x250,Video,13,0
12/1/25,157331516553,80709,303x253,Video,1,0
12/1/25,157331516553,80709,320x267,Video,370,161
12/1/25,157331516553,80709,360x300,Video,4,1
12/1/25,157331516553,80709,411x343,Video,5,0
12/1/25,157331516553,80709,533x444,Video,3,0
12/1/25,157331516553,80709,Interstitial,Video,1660,108
12/1/25,157331516553,80709,Video/Overlay,Video,23,4
12/1/25,157331516553,80711,300x250,Video,20,2
12/1/25,157331516553,80711,320x267,Video,343,162
12/1/25,157331516553,80711,360x300,Video,2,1
12/1/25,157331516553,80711,384x320,Video,2,0
12/1/25,157331516553,80711,411x343,Video,5,0
12/1/25,157331516553,80711,Interstitial,Video,1718,110
12/1/25,157331516553,80711,Video/Overlay,Video,23,3
12/1/25,157331516553,80712,300x250,Video,17,3
12/1/25,157331516553,80712,320x267,Video,346,166
12/1/25,157331516553,80712,360x300,Video,3,0
12/1/25,157331516553,80712,384x320,Video,1,0
12/1/25,157331516553,80712,411x343,Video,6,0
12/1/25,157331516553,80712,Interstitial,Video,1605,108
12/1/25,157331516553,80712,Video/Overlay,Video,24,3
12/1/25,157331516553,80713,300x250,Video,14,3
12/1/25,157331516553,80713,320x267,Video,347,160
12/1/25,157331516553,80713,360x300,Video,4,1
12/1/25,157331516553,80713,387x323,Video,1,1
12/1/25,157331516553,80713,411x343,Video,4,1
12/1/25,157331516553,80713,Interstitial,Video,1740,97
12/1/25,157331516553,80713,Video/Overlay,Video,25,2
12/1/25,157331516553,82911,336x280,Video,11,4
12/1/25,157331516553,82911,Interstitial,Video,13,6
12/1/25,157331516553,82912,336x280,Video,5,1
12/1/25,157331516553,82912,Interstitial,Video,13,5
12/1/25,157331516553,82914,336x280,Video,3,0
12/1/25,157331516553,82914,Interstitial,Video,14,4
12/1/25,157331516553,82915,336x280,Video,1,0
12/1/25,157331516553,82916,336x280,Video,7,3
12/1/25,157331516553,82916,Interstitial,Video,11,1
12/1/25,157331516553,82918,336x280,Video,11,0
12/1/25,157331516553,82918,Interstitial,Video,14,5
12/1/25,157331516553,82919,336x280,Video,4,3
12/1/25,157331516553,82919,Interstitial,Video,13,2
12/1/25,157331516553,82920,336x280,Video,10,1
12/1/25,157331516553,82920,Interstitial,Video,12,3
12/1/25,157331516553,82921,336x280,Video,4,0
12/1/25,157331516553,82922,336x280,Video,6,1
12/1/25,157331516553,82923,336x280,Video,11,0
12/1/25,157331516553,82924,336x280,Video,7,1
12/1/25,157331516553,82925,336x280,Video,6,0
12/1/25,157331516553,82926,336x280,Video,14,4
12/1/25,157331516553,82928,336x280,Video,11,0
12/1/25,157331516553,82929,336x280,Video,11,1
12/1/25,157331516553,82936,320x267,Video,1,0
12/1/25,157331516553,82936,336x300,Video,17,7
12/1/25,157331516553,82936,360x300,Video,2,1
12/1/25,157331516553,82936,384x320,Video,2,1
12/1/25,157331516553,82936,392x327,Video,1,0
12/1/25,157331516553,82936,411x343,Video,7,0
12/1/25,157331516553,82936,432x360,Video,4,2
12/1/25,157331516553,82936,Interstitial,Video,28147,8194
12/1/25,157331516553,82936,Video/Overlay,Video,3251,478
12/1/25,157331516553,82937,320x267,Video,1,0
12/1/25,157331516553,82937,336x280,Video,3,1
12/1/25,157331516553,82937,336x300,Video,18,9
12/1/25,157331516553,82937,360x300,Video,4,0
12/1/25,157331516553,82937,384x320,Video,5,3
12/1/25,157331516553,82937,411x343,Video,5,2
12/1/25,157331516553,82937,432x360,Video,5,1
12/1/25,157331516553,82937,Interstitial,Video,17778,5573
12/1/25,157331516553,82937,Video/Overlay,Video,3722,546
12/1/25,157331516553,82939,320x267,Video,1,0
12/1/25,157331516553,82939,336x280,Video,2,0
12/1/25,157331516553,82939,336x300,Video,10,4
12/1/25,157331516553,82939,348x290,Video,1,1
12/1/25,157331516553,82939,360x300,Video,3,1
12/1/25,157331516553,82939,384x320,Video,5,0
12/1/25,157331516553,82939,411x343,Video,5,2
12/1/25,157331516553,82939,432x360,Video,4,0
12/1/25,157331516553,82939,Interstitial,Video,27699,8228
12/1/25,157331516553,82939,Video/Overlay,Video,3294,471
12/1/25,157331516553,82943,300x250,Video,3,2
12/1/25,157331516553,82943,320x267,Video,3,0
12/1/25,157331516553,82943,336x280,Video,2,0
12/1/25,157331516553,82943,336x300,Video,17,7
12/1/25,157331516553,82943,360x300,Video,3,1
12/1/25,157331516553,82943,381x318,Video,1,0
12/1/25,157331516553,82943,384x320,Video,5,1
12/1/25,157331516553,82943,411x343,Video,7,3
12/1/25,157331516553,82943,432x360,Video,3,0
12/1/25,157331516553,82943,Interstitial,Video,17401,5665
12/1/25,157331516553,82943,Video/Overlay,Video,3801,587
12/1/25,157331516553,82944,300x250,Video,1,1
12/1/25,157331516553,82944,320x267,Video,1,0
12/1/25,157331516553,82944,336x300,Video,11,6
12/1/25,157331516553,82944,360x300,Video,2,1
12/1/25,157331516553,82944,384x320,Video,7,2
12/1/25,157331516553,82944,411x343,Video,6,0
12/1/25,157331516553,82944,432x360,Video,2,1
12/1/25,157331516553,82944,Interstitial,Video,27893,8170
12/1/25,157331516553,82944,Video/Overlay,Video,3245,458
12/1/25,157331516553,82945,300x250,Video,1,0
12/1/25,157331516553,82945,331x276,Video,1,0
12/1/25,157331516553,82945,336x280,Video,3,1
12/1/25,157331516553,82945,336x300,Video,13,4
12/1/25,157331516553,82945,360x300,Video,3,0
12/1/25,157331516553,82945,376x313,Video,1,0
12/1/25,157331516553,82945,384x320,Video,4,0
12/1/25,157331516553,82945,392x327,Video,1,1
12/1/25,157331516553,82945,411x343,Video,7,2
12/1/25,157331516553,82945,432x360,Video,4,1
12/1/25,157331516553,82945,Interstitial,Video,27960,8379
12/1/25,157331516553,82945,Video/Overlay,Video,3253,473
12/1/25,157331516553,83121,Interstitial,Video,1536,249
12/1/25,157331516553,83123,Interstitial,Video,1521,236
12/1/25,157331516553,83124,Interstitial,Video,1477,239
12/1/25,157331516553,83125,Interstitial,Video,1490,222
12/1/25,157331516553,83126,Interstitial,Video,1596,246
12/1/25,157331516553,83129,Interstitial,Video,1491,234
12/1/25,157331516553,83130,Interstitial,Video,1582,230
12/1/25,157331516553,84271,Interstitial,Video,6,2
12/1/25,157331516553,84271,Video/Overlay,Video,3,2
12/1/25,157331516553,84274,Interstitial,Video,4,2
12/1/25,157331516553,84274,Video/Overlay,Video,1,0
12/1/25,157331516553,84276,Interstitial,Video,3,0
12/1/25,157331516553,84276,Video/Overlay,Video,1,0
12/1/25,157331516553,84328,300x250,Video,14,3
12/1/25,157331516553,84328,320x267,Video,351,157
12/1/25,157331516553,84328,360x300,Video,4,0
12/1/25,157331516553,84328,384x320,Video,2,1
12/1/25,157331516553,84328,411x343,Video,5,2
12/1/25,157331516553,84328,Interstitial,Video,1697,106
12/1/25,157331516553,84328,Video/Overlay,Video,17,2
12/1/25,157331516553,84329,Interstitial,Video,1710,122
12/1/25,157331516553,84329,Video/Overlay,Video,21,1
12/1/25,157331516553,89422,Interstitial,Video,188,38
12/1/25,157331516553,89422,Video/Overlay,Video,67,7
12/1/25,157331516553,89423,Interstitial,Video,176,39
12/1/25,157331516553,89423,Video/Overlay,Video,69,8
12/1/25,157331516553,89424,Interstitial,Video,99,19
12/1/25,157331516553,89424,Video/Overlay,Video,70,11
12/1/25,157331516553,89425,Interstitial,Video,159,38
12/1/25,157331516553,89425,Video/Overlay,Video,72,7
12/1/25,157331516553,89426,Interstitial,Video,188,34
12/1/25,157331516553,89426,Video/Overlay,Video,73,6
12/1/25,157331516553,89427,Interstitial,Video,92,22
12/1/25,157331516553,89427,Video/Overlay,Video,73,9
12/1/25,157331516553,89428,Interstitial,Video,199,47
12/1/25,157331516553,89428,Video/Overlay,Video,73,6
12/1/25,157331516553,89429,Interstitial,Video,122,27
12/1/25,157331516553,89429,Video/Overlay,Video,60,10
12/1/25,157331516553,89430,Interstitial,Video,126,24
12/1/25,157331516553,89430,Video/Overlay,Video,82,8
12/1/25,157331516553,89431,Interstitial,Video,165,34
12/1/25,157331516553,89431,Video/Overlay,Video,78,16
12/1/25,157331516553,89432,370x308,Video,1,0
12/1/25,157331516553,89432,Interstitial,Video,180,43
12/1/25,157331516553,89432,Video/Overlay,Video,50,2
12/1/25,157331516553,89459,Interstitial,Video,83,24
12/1/25,157331516553,89459,Video/Overlay,Video,99,24
12/1/25,157331516553,89460,Interstitial,Video,108,35
12/1/25,157331516553,89460,Video/Overlay,Video,85,19
12/1/25,157331516553,89461,Interstitial,Video,162,48
12/1/25,157331516553,89461,Video/Overlay,Video,102,28
12/1/25,157331516553,89545,Interstitial,Video,1458,213
12/1/25,157331516553,89546,Interstitial,Video,1488,217
12/1/25,157331516553,89550,Interstitial,Video,1641,262
12/1/25,157331516553,89551,Interstitial,Video,1596,249
12/1/25,157331516553,89553,Interstitial,Video,1496,272
12/1/25,157331516553,89554,Interstitial,Video,1516,227
12/1/25,157331516553,89565,Interstitial,Video,1461,231
12/1/25,157331516553,89566,Interstitial,Video,1561,245
12/1/25,157331516553,89567,Interstitial,Video,1507,233
12/1/25,157331516553,89568,Interstitial,Video,1582,239
12/1/25,157331516553,89569,Interstitial,Video,1566,240
12/1/25,157331516553,89619,320x267,Video,6,1
12/1/25,157331516553,89619,336x280,Video,8,0
12/1/25,157331516553,89619,336x300,Video,13,4
12/1/25,157331516553,89619,346x288,Video,1,0
12/1/25,157331516553,89619,360x300,Video,7,2
12/1/25,157331516553,89619,384x320,Video,5,2
12/1/25,157331516553,89619,392x327,Video,1,1
12/1/25,157331516553,89619,411x343,Video,8,2
12/1/25,157331516553,89619,432x360,Video,3,0
12/1/25,157331516553,89619,Interstitial,Video,28081,8399
12/1/25,157331516553,89619,Video/Overlay,Video,3206,502
12/1/25,157331516553,89620,290x242,Video,1,0
12/1/25,157331516553,89620,300x250,Video,1,0
12/1/25,157331516553,89620,300x300,Video,4,0
12/1/25,157331516553,89620,320x267,Video,1,0
12/1/25,157331516553,89620,336x280,Video,5,4
12/1/25,157331516553,89620,336x300,Video,15,5
12/1/25,157331516553,89620,360x300,Video,5,2
12/1/25,157331516553,89620,376x313,Video,1,0
12/1/25,157331516553,89620,384x320,Video,4,1
12/1/25,157331516553,89620,411x343,Video,7,2
12/1/25,157331516553,89620,432x360,Video,5,1
12/1/25,157331516553,89620,Interstitial,Video,28478,8750
12/1/25,157331516553,89620,Video/Overlay,Video,3171,475
12/1/25,157331516553,89625,320x267,Video,4,1
12/1/25,157331516553,89625,336x280,Video,1,0
12/1/25,157331516553,89625,336x300,Video,11,3
12/1/25,157331516553,89625,344x287,Video,1,0
12/1/25,157331516553,89625,346x288,Video,1,0
12/1/25,157331516553,89625,360x300,Video,5,2
12/1/25,157331516553,89625,384x320,Video,3,0
12/1/25,157331516553,89625,411x343,Video,7,1
12/1/25,157331516553,89625,432x360,Video,3,3
12/1/25,157331516553,89625,Interstitial,Video,28149,8660
12/1/25,157331516553,89625,Video/Overlay,Video,3180,479
12/1/25,157331516553,89631,320x267,Video,11,3
12/1/25,157331516553,89631,336x300,Video,14,1
12/1/25,157331516553,89631,338x282,Video,1,0
12/1/25,157331516553,89631,352x293,Video,1,1
12/1/25,157331516553,89631,354x295,Video,1,0
12/1/25,157331516553,89631,360x300,Video,7,2
12/1/25,157331516553,89631,384x320,Video,1,0
12/1/25,157331516553,89631,392x327,Video,1,0
12/1/25,157331516553,89631,411x343,Video,8,1
12/1/25,157331516553,89631,432x360,Video,5,0
12/1/25,157331516553,89631,448x373,Video,1,1
12/1/25,157331516553,89631,Interstitial,Video,17649,5709
12/1/25,157331516553,89631,Video/Overlay,Video,3564,572
12/1/25,157331516553,89632,300x250,Video,1,1
12/1/25,157331516553,89632,320x267,Video,8,5
12/1/25,157331516553,89632,336x280,Video,3,1
12/1/25,157331516553,89632,336x300,Video,16,9
12/1/25,157331516553,89632,360x300,Video,2,1
12/1/25,157331516553,89632,376x313,Video,1,0
12/1/25,157331516553,89632,379x316,Video,1,0
12/1/25,157331516553,89632,381x318,Video,1,1
12/1/25,157331516553,89632,384x320,Video,1,1
12/1/25,157331516553,89632,411x343,Video,6,2
12/1/25,157331516553,89632,432x360,Video,5,2
12/1/25,157331516553,89632,Interstitial,Video,28031,8624
12/1/25,157331516553,89632,Video/Overlay,Video,2975,444
12/1/25,157331516553,90359,Interstitial,Video,44,8
12/1/25,157331516553,90359,Video/Overlay,Video,2,0
12/1/25,157331516553,90360,Interstitial,Video,55,20
12/1/25,157331516553,90360,Video/Overlay,Video,7,0
12/1/25,157331516553,90361,Interstitial,Video,48,9
12/1/25,157331516553,90361,Video/Overlay,Video,5,1
12/1/25,157331516553,90362,Interstitial,Video,16,9
12/1/25,157331516553,90362,Video/Overlay,Video,3,1
12/1/25,157331516553,90363,Interstitial,Video,56,21
12/1/25,157331516553,90363,Video/Overlay,Video,7,0
12/1/25,157331516553,90364,Interstitial,Video,26,11
12/1/25,157331516553,90364,Video/Overlay,Video,5,0
12/1/25,157331516553,90365,360x300,Video,3,2
12/1/25,157331516553,90365,384x320,Video,2,1
12/1/25,157331516553,90365,411x343,Video,5,2
12/1/25,157331516553,90365,423x353,Video,1,1
12/1/25,157331516553,90365,432x360,Video,1,1
12/1/25,157331516553,90367,360x300,Video,1,1
12/1/25,157331516553,90367,384x320,Video,2,0
12/1/25,157331516553,90367,411x343,Video,3,3
12/1/25,157331516553,90369,Interstitial,Video,1,0
12/1/25,157331516553,90370,Interstitial,Video,49,12
12/1/25,157331516553,90370,Video/Overlay,Video,2,0
12/1/25,157331516553,90371,Interstitial,Video,48,16
12/1/25,157331516553,90371,Video/Overlay,Video,4,0
12/1/25,157331516553,90372,Interstitial,Video,53,13
12/1/25,157331516553,90372,Video/Overlay,Video,6,2
12/1/25,157331516553,90373,Interstitial,Video,21,5
12/1/25,157331516553,90373,Video/Overlay,Video,1,0
12/1/25,157331516553,90374,Interstitial,Video,18,10
12/1/25,157331516553,90374,Video/Overlay,Video,2,0
12/1/25,157331516553,90375,411x343,Video,1,0
12/1/25,157331516553,90375,Interstitial,Video,45,12
12/1/25,157331516553,90375,Video/Overlay,Video,2,0
12/1/25,157331516553,90376,Interstitial,Video,44,12
12/1/25,157331516553,90376,Video/Overlay,Video,2,0
12/1/25,157331516553,90377,Interstitial,Video,48,21
12/1/25,157331516553,90377,Video/Overlay,Video,6,1
12/1/25,157331516553,90378,Interstitial,Video,29,6
12/1/25,157331516553,90378,Video/Overlay,Video,5,0
12/1/25,157331516553,90379,Interstitial,Video,27,8
12/1/25,157331516553,90379,Video/Overlay,Video,3,0
12/1/25,157331516553,90380,Interstitial,Video,75,24
12/1/25,157331516553,90380,Video/Overlay,Video,7,0
12/1/25,157331516553,90381,320x267,Video,1,1
12/1/25,157331516553,90381,Interstitial,Video,57,13
12/1/25,157331516553,90381,Video/Overlay,Video,3,0
12/1/25,157331516553,90382,Interstitial,Video,35,13
12/1/25,157331516553,90382,Video/Overlay,Video,6,0
12/1/25,157331516553,90383,Interstitial,Video,16,7
12/1/25,157331516553,90383,Video/Overlay,Video,6,1
12/1/25,157331516553,90384,320x267,Video,1,0
12/1/25,157331516553,90384,Interstitial,Video,83,21
12/1/25,157331516553,90384,Video/Overlay,Video,8,2
12/1/25,157331516553,90385,Interstitial,Video,18,7
12/1/25,157331516553,90385,Video/Overlay,Video,2,0
12/1/25,157331516553,90386,Interstitial,Video,57,17
12/1/25,157331516553,90386,Video/Overlay,Video,4,0
12/1/25,157331516553,90387,Interstitial,Video,47,22
12/1/25,157331516553,90387,Video/Overlay,Video,5,0
12/1/25,157331516553,90388,Interstitial,Video,24,7
12/1/25,157331516553,90388,Video/Overlay,Video,7,1
12/1/25,157331516553,90389,320x267,Video,2,1
12/1/25,157331516553,90389,Interstitial,Video,68,13
12/1/25,157331516553,90389,Video/Overlay,Video,6,2
12/1/25,157331516553,90390,320x267,Video,1,0
12/1/25,157331516553,90390,Interstitial,Video,25,12
12/1/25,157331516553,90390,Video/Overlay,Video,6,2
12/1/25,157331516553,90391,Interstitial,Video,52,15
12/1/25,157331516553,90391,Video/Overlay,Video,5,2
12/1/25,157331516553,90392,320x267,Video,1,0
12/1/25,157331516553,90392,Interstitial,Video,78,26
12/1/25,157331516553,90392,Video/Overlay,Video,4,2
12/1/25,157331516553,90393,Interstitial,Video,69,23
12/1/25,157331516553,90393,Video/Overlay,Video,4,0
12/1/25,157331516553,90394,Interstitial,Video,69,18
12/1/25,157331516553,90394,Video/Overlay,Video,3,2
12/1/25,157331516553,90395,Interstitial,Video,72,22
12/1/25,157331516553,90396,432x360,Video,1,1
12/1/25,157331516553,90396,Interstitial,Video,66,18
12/1/25,157331516553,90396,Video/Overlay,Video,3,0
12/1/25,157331516553,90397,Interstitial,Video,64,23
12/1/25,157331516553,90397,Video/Overlay,Video,2,1
12/1/25,157331516553,90418,Interstitial,Video,1,0
12/1/25,157331516553,90422,Interstitial,Video,2,0
12/1/25,157331516553,90424,Interstitial,Video,4,1
12/1/25,157331516553,90426,Interstitial,Video,1,0
12/1/25,157331516553,90427,Interstitial,Video,1,0
12/1/25,157331516553,90428,Interstitial,Video,2,0
12/1/25,157331516553,90429,Interstitial,Video,3,0
12/1/25,157331516553,90430,Interstitial,Video,1,0
12/1/25,157331516553,90431,Interstitial,Video,4,0
12/1/25,157331516553,90433,Interstitial,Video,1,0
12/1/25,157331516553,90436,300x250,Video,1,0
12/1/25,157331516553,90436,300x300,Video,1,1
12/1/25,157331516553,90436,320x267,Video,6,1
12/1/25,157331516553,90436,336x280,Video,3,2
12/1/25,157331516553,90436,336x300,Video,47,18
12/1/25,157331516553,90436,360x300,Video,2,0
12/1/25,157331516553,90436,384x320,Video,1,1
12/1/25,157331516553,90436,411x343,Video,2,0
12/1/25,157331516553,90436,Interstitial,Video,4121,1385
12/1/25,157331516553,90436,Video/Overlay,Video,514,71
12/1/25,157331516553,90447,300x250,Video,1,1
12/1/25,157331516553,90447,320x267,Video,5,2
12/1/25,157331516553,90447,336x280,Video,2,0
12/1/25,157331516553,90447,336x300,Video,40,9
12/1/25,157331516553,90447,345x288,Video,1,0
12/1/25,157331516553,90447,346x288,Video,1,0
12/1/25,157331516553,90447,360x300,Video,4,1
12/1/25,157331516553,90447,384x320,Video,1,0
12/1/25,157331516553,90447,411x343,Video,4,1
12/1/25,157331516553,90447,Interstitial,Video,4199,1354
12/1/25,157331516553,90447,Video/Overlay,Video,553,80
12/1/25,157331516553,90458,300x250,Video,1,1
12/1/25,157331516553,90458,320x267,Video,2,1
12/1/25,157331516553,90458,336x280,Video,4,1
12/1/25,157331516553,90458,336x300,Video,46,16
12/1/25,157331516553,90458,338x282,Video,1,0
12/1/25,157331516553,90458,348x290,Video,1,0
12/1/25,157331516553,90458,360x300,Video,4,2
12/1/25,157331516553,90458,384x320,Video,12,3
12/1/25,157331516553,90458,392x327,Video,1,0
12/1/25,157331516553,90458,411x343,Video,26,10
12/1/25,157331516553,90458,432x360,Video,9,1
12/1/25,157331516553,90458,Interstitial,Video,6891,1930
12/1/25,157331516553,90458,Video/Overlay,Video,903,138
12/1/25,157331516553,90462,300x250,Video,3,2
12/1/25,157331516553,90462,320x267,Video,2,2
